,unique_id_v,PHUMCODE_v,VILLAGE_v,unique_id_c,COMM_CODE_c,COMM_NAME_c,unique_id_d,DIST_CODE_d,DIST_NAME_d,unique_id_p,PROV_CODE_p,PROV_NAME_p,VillGis,Province,District,Commune,Village,v_name_match,p_name_match,d_name_match,c_name_match
4439,4439,5050717,Trapeang Chhuk,858.0,050507,Preah Srae,52.0,0505,Odongk,4.0,05,Kampong Speu,5050717,Kampong Speu,Odongk,Preah Srae,Trapeang Chhuk,True,True,True,True
4440,4440,5050718,Prakel,858.0,050507,Preah Srae,52.0,0505,Odongk,4.0,05,Kampong Speu,5050718,Kampong Speu,Odongk,Preah Srae,Prakel,True,True,True,True
4441,4441,5050801,La Khtom Khpos,954.0,050508,Prey Krasang,52.0,0505,Odongk,4.0,05,Kampong Speu,5050801,Kampong Speu,Odongk,Prey Krasang,La Khtom Khpos,True,True,True,True
4442,4442,5050802,Tuol,954.0,050508,Prey Krasang,52.0,0505,Odongk,4.0,05,Kampong Speu,5050802,Kampong Speu,Odongk,Prey Krasang,Tuol,True,True,True,True
4443,4443,5050803,Kong Lueng,954.0,050508,Prey Krasang,52.0,0505,Odongk,4.0,05,Kampong Speu,5050803,Kampong Speu,Odongk,Prey Krasang,Kong Lueng,True,True,True,True
4444,4444,5050804,Chrak,954.0,050508,Prey Krasang,52.0,0505,Odongk,4.0,05,Kampong Speu,5050804,Kampong Speu,Odongk,Prey Krasang,Chrak,True,True,True,True
4445,4445,5050805,Trapeang Lean,954.0,050508,Prey Krasang,52.0,0505,Odongk,4.0,05,Kampong Speu,5050805,Kampong Speu,Odongk,Prey Krasang,Trapeang Lean,True,True,True,True
4447,4447,5050807,Prey Krasang,954.0,050508,Prey Krasang,52.0,0505,Odongk,4.0,05,Kampong Speu,5050807,Kampong Speu,Odongk,Prey Krasang,Prey Krasang,True,True,True,True
4448,4448,5050808,Kandak,954.0,050508,Prey Krasang,52.0,0505,Odongk,4.0,05,Kampong Speu,5050808,Kampong Speu,Odongk,Prey Krasang,Kandak,True,True,True,True
4449,4449,5050809,Trapeang Bangruh,954.0,050508,Prey Krasang,52.0,0505,Odongk,4.0,05,Kampong Speu,5050809,Kampong Speu,Odongk,Prey Krasang,Trapeang Bangruh,True,True,True,True
4450,4450,5050810,Prey Phdau,954.0,050508,Prey Krasang,52.0,0505,Odongk,4.0,05,Kampong Speu,5050810,Kampong Speu,Odongk,Prey Krasang,Prey Phdau,True,True,True,True
4451,4451,5050811,Krang Doung,954.0,050508,Prey Krasang,52.0,0505,Odongk,4.0,05,Kampong Speu,5050811,Kampong Speu,Odongk,Prey Krasang,Krang Doung,True,True,True,True
4452,4452,5050812,Trapeang Chrov,954.0,050508,Prey Krasang,52.0,0505,Odongk,4.0,05,Kampong Speu,5050812,Kampong Speu,Odongk,Prey Krasang,Trapeang Chrov,True,True,True,True
4453,4453,5050813,Krang Krouch,954.0,050508,Prey Krasang,52.0,0505,Odongk,4.0,05,Kampong Speu,5050813,Kampong Speu,Odongk,Prey Krasang,Krang Krouch,True,True,True,True
4454,4454,5050814,Kouk Char,954.0,050508,Prey Krasang,52.0,0505,Odongk,4.0,05,Kampong Speu,5050814,Kampong Speu,Odongk,Prey Krasang,Kouk Char,True,True,True,True
4455,4455,5050815,Svay Phluoh,954.0,050508,Prey Krasang,52.0,0505,Odongk,4.0,05,Kampong Speu,5050815,Kampong Speu,Odongk,Prey Krasang,Svay Phluoh,True,True,True,True
4456,4456,5050901,Ta Dung,892.0,050509,Trach Tong,52.0,0505,Odongk,4.0,05,Kampong Speu,5050901,Kampong Speu,Odongk,Trach Tong,Ta Dung,True,True,True,True
4458,4458,5050903,Krang Trab,892.0,050509,Trach Tong,52.0,0505,Odongk,4.0,05,Kampong Speu,5050903,Kampong Speu,Odongk,Trach Tong,Krang Trab,True,True,True,True
4459,4459,5050904,Trapeang Kdol,892.0,050509,Trach Tong,52.0,0505,Odongk,4.0,05,Kampong Speu,5050904,Kampong Speu,Odongk,Trach Tong,Trapeang Kdol,True,True,True,True
4460,4460,5050905,Boeng,892.0,050509,Trach Tong,52.0,0505,Odongk,4.0,05,Kampong Speu,5050905,Kampong Speu,Odongk,Trach Tong,Boeng,True,True,True,True
4461,4461,5050906,Andoung Chroh,892.0,050509,Trach Tong,52.0,0505,Odongk,4.0,05,Kampong Speu,5050906,Kampong Speu,Odongk,Trach Tong,Andoung Chroh,True,True,True,True
4462,4462,5050907,Trapeang Leuk,892.0,050509,Trach Tong,52.0,0505,Odongk,4.0,05,Kampong Speu,5050907,Kampong Speu,Odongk,Trach Tong,Trapeang Leuk,True,True,True,True
4463,4463,5050908,Trapeang Angkrong,892.0,050509,Trach Tong,52.0,0505,Odongk,4.0,05,Kampong Speu,5050908,Kampong Speu,Odongk,Trach Tong,Trapeang Angkrong,True,True,True,True
4465,4465,5050910,Srah Sdach,892.0,050509,Trach Tong,52.0,0505,Odongk,4.0,05,Kampong Speu,5050910,Kampong Speu,Odongk,Trach Tong,Srah Sdach,True,True,True,True
4466,4466,5050911,Khleang,892.0,050509,Trach Tong,52.0,0505,Odongk,4.0,05,Kampong Speu,5050911,Kampong Speu,Odongk,Trach Tong,Khleang,True,True,True,True
4467,4467,5050912,Tuol Khlong,892.0,050509,Trach Tong,52.0,0505,Odongk,4.0,05,Kampong Speu,5050912,Kampong Speu,Odongk,Trach Tong,Tuol Khlong,True,True,True,True
4468,4468,5050913,Ra,892.0,050509,Trach Tong,52.0,0505,Odongk,4.0,05,Kampong Speu,5050913,Kampong Speu,Odongk,Trach Tong,Ra,True,True,True,True
4469,4469,5050914,Boeng Va,892.0,050509,Trach Tong,52.0,0505,Odongk,4.0,05,Kampong Speu,5050914,Kampong Speu,Odongk,Trach Tong,Boeng Va,True,True,True,True
4470,4470,5050915,Trapeang Khchau,892.0,050509,Trach Tong,52.0,0505,Odongk,4.0,05,Kampong Speu,5050915,Kampong Speu,Odongk,Trach Tong,Trapeang Khchau,True,True,True,True
4471,4471,5050916,Thmei,866.0,050807,Veal Pon,55.0,0508,Thpong,4.0,05,Kampong Speu,5050916,Kampong Speu,Odongk,Trach Tong,Thmei,True,True,False,False
4472,4472,5050917,Trapeang Lpeak,902.0,050504,Khsem Khsan,52.0,0505,Odongk,4.0,05,Kampong Speu,5050917,Kampong Speu,Odongk,Trach Tong,Trapeang Lpeak,True,True,True,False
4474,4474,5051002,Prey Chrab Lech,860.0,050510,Veal  Pung,52.0,0505,Odongk,4.0,05,Kampong Speu,5051002,Kampong Speu,Odongk,Veal Pong,Prey Chrab Lech,True,True,True,False
4475,4475,5051003,Prey Totueng,860.0,050510,Veal  Pung,52.0,0505,Odongk,4.0,05,Kampong Speu,5051003,Kampong Speu,Odongk,Veal Pong,Prey Totueng,True,True,True,False
4476,4476,5051004,Phkor,860.0,050510,Veal  Pung,52.0,0505,Odongk,4.0,05,Kampong Speu,5051004,Kampong Speu,Odongk,Veal Pong,Phkor,True,True,True,False
4479,4479,5051007,Thal,860.0,050510,Veal  Pung,52.0,0505,Odongk,4.0,05,Kampong Speu,5051007,Kampong Speu,Odongk,Veal Pong,Thal,True,True,True,False
4480,4480,5051008,Khsach Puon,860.0,050510,Veal  Pung,52.0,0505,Odongk,4.0,05,Kampong Speu,5051008,Kampong Speu,Odongk,Veal Pong,Khsach Puon,True,True,True,False
4481,4481,5051009,Khchas,860.0,050510,Veal  Pung,52.0,0505,Odongk,4.0,05,Kampong Speu,5051009,Kampong Speu,Odongk,Veal Pong,Khchas,True,True,True,False
4482,4482,5051010,Kralanh,860.0,050510,Veal  Pung,52.0,0505,Odongk,4.0,05,Kampong Speu,5051010,Kampong Speu,Odongk,Veal Pong,Kralanh,True,True,True,False
4483,4483,5051011,Tuol,860.0,050510,Veal  Pung,52.0,0505,Odongk,4.0,05,Kampong Speu,5051011,Kampong Speu,Odongk,Veal Pong,Tuol,True,True,True,False
4484,4484,5051012,Thlea Chas,860.0,050510,Veal  Pung,52.0,0505,Odongk,4.0,05,Kampong Speu,5051012,Kampong Speu,Odongk,Veal Pong,Thlea Chas,True,True,True,False
4485,4485,5051013,Souvongs Kraom,860.0,050510,Veal  Pung,52.0,0505,Odongk,4.0,05,Kampong Speu,5051013,Kampong Speu,Odongk,Veal Pong,Souvongs Kraom,True,True,True,False
4486,4486,5051014,Krang Ponhea,860.0,050510,Veal  Pung,52.0,0505,Odongk,4.0,05,Kampong Speu,5051014,Kampong Speu,Odongk,Veal Pong,Krang Ponhea,True,True,True,False
4487,4487,5051015,Trapeang Pou,860.0,050510,Veal  Pung,52.0,0505,Odongk,4.0,05,Kampong Speu,5051015,Kampong Speu,Odongk,Veal Pong,Trapeang Pou,True,True,True,False
4488,4488,5051016,Trapeang Khtum,860.0,050510,Veal  Pung,52.0,0505,Odongk,4.0,05,Kampong Speu,5051016,Kampong Speu,Odongk,Veal Pong,Trapeang Khtum,True,True,True,False
4489,4489,5051017,Damnak Smach,860.0,050510,Veal  Pung,52.0,0505,Odongk,4.0,05,Kampong Speu,5051017,Kampong Speu,Odongk,Veal Pong,Damnak Smach,True,True,True,False
4490,4490,5051018,Chamkar Doung,860.0,050510,Veal  Pung,52.0,0505,Odongk,4.0,05,Kampong Speu,5051018,Kampong Speu,Odongk,Veal Pong,Chamkar Doung,True,True,True,False
4491,4491,5051019,Sdok Kraol,860.0,050510,Veal  Pung,52.0,0505,Odongk,4.0,05,Kampong Speu,5051019,Kampong Speu,Odongk,Veal Pong,Sdok Kraol,True,True,True,False
4492,4492,5051020,Veal Pung,860.0,050510,Veal  Pung,52.0,0505,Odongk,4.0,05,Kampong Speu,5051020,Kampong Speu,Odongk,Veal Pong,Veal Pung,True,True,True,False
4493,4493,5051021,Souvongs Leu,860.0,050510,Veal  Pung,52.0,0505,Odongk,4.0,05,Kampong Speu,5051021,Kampong Speu,Odongk,Veal Pong,Souvongs Leu,True,True,True,False
4494,4494,5051022,Snam Puk,860.0,050510,Veal  Pung,52.0,0505,Odongk,4.0,05,Kampong Speu,5051022,Kampong Speu,Odongk,Veal Pong,Snam Puk,True,True,True,False
4495,4495,5051023,Pou,860.0,050510,Veal  Pung,52.0,0505,Odongk,4.0,05,Kampong Speu,5051023,Kampong Speu,Odongk,Veal Pong,Pou,True,True,True,False
4496,4496,5051024,Andoung Chambak,860.0,050510,Veal  Pung,52.0,0505,Odongk,4.0,05,Kampong Speu,5051024,Kampong Speu,Odongk,Veal Pong,Andoung Chambak,True,True,True,False
4498,4498,5051026,Boureirom,860.0,050510,Veal  Pung,52.0,0505,Odongk,4.0,05,Kampong Speu,5051026,Kampong Speu,Odongk,Veal Pong,Boureirom,True,True,True,False
4499,4499,5051027,Sameakkipheap,860.0,050510,Veal  Pung,52.0,0505,Odongk,4.0,05,Kampong Speu,5051027,Kampong Speu,Odongk,Veal Pong,Sameakkipheap,True,True,True,False
4500,4500,5051101,Odongk,852.0,050511,Veang Chas,52.0,0505,Odongk,4.0,05,Kampong Speu,5051101,Kampong Speu,Odongk,Veang Chas,Odongk,True,True,True,True
4501,4501,5051102,Ou Karong,852.0,050511,Veang Chas,52.0,0505,Odongk,4.0,05,Kampong Speu,5051102,Kampong Speu,Odongk,Veang Chas,Ou Karong,True,True,True,True
4502,4502,5051103,Chamkar Luong,852.0,050511,Veang Chas,52.0,0505,Odongk,4.0,05,Kampong Speu,5051103,Kampong Speu,Odongk,Veang Chas,Chamkar Luong,True,True,True,True
4503,4503,5051104,Vihear Khpos,852.0,050511,Veang Chas,52.0,0505,Odongk,4.0,05,Kampong Speu,5051104,Kampong Speu,Odongk,Veang Chas,Vihear Khpos,True,True,True,True
4504,4504,5051105,Khleang Pram,852.0,050511,Veang Chas,52.0,0505,Odongk,4.0,05,Kampong Speu,5051105,Kampong Speu,Odongk,Veang Chas,Khleang Pram,True,True,True,True
4505,4505,5051106,Knong Veang,852.0,050511,Veang Chas,52.0,0505,Odongk,4.0,05,Kampong Speu,5051106,Kampong Speu,Odongk,Veang Chas,Knong Veang,True,True,True,True
4506,4506,5051107,Chen Dam Mlu,852.0,050511,Veang Chas,52.0,0505,Odongk,4.0,05,Kampong Speu,5051107,Kampong Speu,Odongk,Veang Chas,Chen Dam Mlu,True,True,True,True
4508,4508,5051109,Krang Ponley,852.0,050511,Veang Chas,52.0,0505,Odongk,4.0,05,Kampong Speu,5051109,Kampong Speu,Odongk,Veang Chas,Krang Ponley,True,True,True,True
4511,4511,5051202,Trach Kaong,914.0,050512,Yutth Sameakki,52.0,0505,Odongk,4.0,05,Kampong Speu,5051202,Kampong Speu,Odongk,Yutth Sameakki,Trach Kaong,True,True,True,True
4512,4512,5051203,Angkor Ban,914.0,050512,Yutth Sameakki,52.0,0505,Odongk,4.0,05,Kampong Speu,5051203,Kampong Speu,Odongk,Yutth Sameakki,Angkor Ban,True,True,True,True
4513,4513,5051204,Roung Kou,914.0,050512,Yutth Sameakki,52.0,0505,Odongk,4.0,05,Kampong Speu,5051204,Kampong Speu,Odongk,Yutth Sameakki,Roung Kou,True,True,True,True
4514,4514,5051205,Prey Chum,914.0,050512,Yutth Sameakki,52.0,0505,Odongk,4.0,05,Kampong Speu,5051205,Kampong Speu,Odongk,Yutth Sameakki,Prey Chum,True,True,True,True
4515,4515,5051206,Thommeak Tey,914.0,050512,Yutth Sameakki,52.0,0505,Odongk,4.0,05,Kampong Speu,5051206,Kampong Speu,Odongk,Yutth Sameakki,Thommeak Tey,True,True,True,True
4516,4516,5051207,Trapeang Khnar,914.0,050512,Yutth Sameakki,52.0,0505,Odongk,4.0,05,Kampong Speu,5051207,Kampong Speu,Odongk,Yutth Sameakki,Trapeang Khnar,True,True,True,True
4517,4517,5051208,Prey Tien,914.0,050512,Yutth Sameakki,52.0,0505,Odongk,4.0,05,Kampong Speu,5051208,Kampong Speu,Odongk,Yutth Sameakki,Prey Tien,True,True,True,True
4519,4519,5051210,Rung,914.0,050512,Yutth Sameakki,52.0,0505,Odongk,4.0,05,Kampong Speu,5051210,Kampong Speu,Odongk,Yutth Sameakki,Rung,True,True,True,True
4520,4520,5051211,Reang Ter,914.0,050512,Yutth Sameakki,52.0,0505,Odongk,4.0,05,Kampong Speu,5051211,Kampong Speu,Odongk,Yutth Sameakki,Reang Ter,True,True,True,True
4521,4521,5051212,Krang Kdei,914.0,050512,Yutth Sameakki,52.0,0505,Odongk,4.0,05,Kampong Speu,5051212,Kampong Speu,Odongk,Yutth Sameakki,Krang Kdei,True,True,True,True
4522,4522,5051213,Krang Chres,914.0,050512,Yutth Sameakki,52.0,0505,Odongk,4.0,05,Kampong Speu,5051213,Kampong Speu,Odongk,Yutth Sameakki,Krang Chres,True,True,True,True
4523,4523,5051214,Trapeang Lpeak,914.0,050512,Yutth Sameakki,52.0,0505,Odongk,4.0,05,Kampong Speu,5051214,Kampong Speu,Odongk,Yutth Sameakki,Trapeang Lpeak,True,True,True,True
4524,4524,5051215,Srah Thul,914.0,050512,Yutth Sameakki,52.0,0505,Odongk,4.0,05,Kampong Speu,5051215,Kampong Speu,Odongk,Yutth Sameakki,Srah Thul,True,True,True,True
4525,4525,5051301,Krang Knaor,935.0,050513,Damnak Reang,52.0,0505,Odongk,4.0,05,Kampong Speu,5051301,Kampong Speu,Odongk,Damnak Reang,Krang Knaor,True,True,True,True
4526,4526,5051302,Chumtob Moan,933.0,050502,Cheung Roas,52.0,0505,Odongk,4.0,05,Kampong Speu,5051302,Kampong Speu,Odongk,Damnak Reang,Chumtob Moan,True,True,True,False
4527,4527,5051303,Chambak Run,935.0,050513,Damnak Reang,52.0,0505,Odongk,4.0,05,Kampong Speu,5051303,Kampong Speu,Odongk,Damnak Reang,Chambak Run,True,True,True,True
4528,4528,5051304,Sdok,935.0,050513,Damnak Reang,52.0,0505,Odongk,4.0,05,Kampong Speu,5051304,Kampong Speu,Odongk,Damnak Reang,Sdok,True,True,True,True
4529,4529,5051305,Tuol Samnang,935.0,050513,Damnak Reang,52.0,0505,Odongk,4.0,05,Kampong Speu,5051305,Kampong Speu,Odongk,Damnak Reang,Tuol Samnang,True,True,True,True
4530,4530,5051306,Trapeang Smach,935.0,050513,Damnak Reang,52.0,0505,Odongk,4.0,05,Kampong Speu,5051306,Kampong Speu,Odongk,Damnak Reang,Trapeang Smach,True,True,True,True
4531,4531,5051307,Khsach Puon,935.0,050513,Damnak Reang,52.0,0505,Odongk,4.0,05,Kampong Speu,5051307,Kampong Speu,Odongk,Damnak Reang,Khsach Puon,True,True,True,True
4532,4532,5051308,Damnak Reang,935.0,050513,Damnak Reang,52.0,0505,Odongk,4.0,05,Kampong Speu,5051308,Kampong Speu,Odongk,Damnak Reang,Damnak Reang,True,True,True,True
4534,4534,5051310,Angkrong,935.0,050513,Damnak Reang,52.0,0505,Odongk,4.0,05,Kampong Speu,5051310,Kampong Speu,Odongk,Damnak Reang,Angkrong,True,True,True,True
4535,4535,5051311,Pong Tuek,935.0,050513,Damnak Reang,52.0,0505,Odongk,4.0,05,Kampong Speu,5051311,Kampong Speu,Odongk,Damnak Reang,Pong Tuek,True,True,True,True
4536,4536,5051312,Tuol Sambour,935.0,050513,Damnak Reang,52.0,0505,Odongk,4.0,05,Kampong Speu,5051312,Kampong Speu,Odongk,Damnak Reang,Tuol Sambour,True,True,True,True
4537,4537,5051313,Pou,935.0,050513,Damnak Reang,52.0,0505,Odongk,4.0,05,Kampong Speu,5051313,Kampong Speu,Odongk,Damnak Reang,Pou,True,True,True,True
4538,4538,5051314,Trapeang Run,935.0,050513,Damnak Reang,52.0,0505,Odongk,4.0,05,Kampong Speu,5051314,Kampong Speu,Odongk,Damnak Reang,Trapeang Run,True,True,True,True
4539,4539,5051315,Tumnob Bak,935.0,050513,Damnak Reang,52.0,0505,Odongk,4.0,05,Kampong Speu,5051315,Kampong Speu,Odongk,Damnak Reang,Tumnob Bak,True,True,True,True
4540,4540,5051316,Thmei Pingpong,935.0,050513,Damnak Reang,52.0,0505,Odongk,4.0,05,Kampong Speu,5051316,Kampong Speu,Odongk,Damnak Reang,Thmei Pingpong,True,True,True,True
4541,4541,5051317,Doek Peang,935.0,050513,Damnak Reang,52.0,0505,Odongk,4.0,05,Kampong Speu,5051317,Kampong Speu,Odongk,Damnak Reang,Doek Peang,True,True,True,True
4542,4542,5051318,Trapeang Phlong,935.0,050513,Damnak Reang,52.0,0505,Odongk,4.0,05,Kampong Speu,5051318,Kampong Speu,Odongk,Damnak Reang,Trapeang Phlong,True,True,True,True
4543,4543,5051401,Peang Lvea,961.0,050514,Peang Lvea,52.0,0505,Odongk,4.0,05,Kampong Speu,5051401,Kampong Speu,Odongk,Peang Lvea,Peang Lvea,True,True,True,True
4545,4545,5051403,Kangrut,961.0,050514,Peang Lvea,52.0,0505,Odongk,4.0,05,Kampong Speu,5051403,Kampong Speu,Odongk,Peang Lvea,Kangrut,True,True,True,True
4547,4547,5051405,Yea Phlang,961.0,050514,Peang Lvea,52.0,0505,Odongk,4.0,05,Kampong Speu,5051405,Kampong Speu,Odongk,Peang Lvea,Yea Phlang,True,True,True,True
4548,4548,5051406,Saream,961.0,050514,Peang Lvea,52.0,0505,Odongk,4.0,05,Kampong Speu,5051406,Kampong Speu,Odongk,Peang Lvea,Saream,True,True,True,True
4549,4549,5051407,Traok,961.0,050514,Peang Lvea,52.0,0505,Odongk,4.0,05,Kampong Speu,5051407,Kampong Speu,Odongk,Peang Lvea,Traok,True,True,True,True
4550,4550,5051408,Anlong Phe,961.0,050514,Peang Lvea,52.0,0505,Odongk,4.0,05,Kampong Speu,5051408,Kampong Speu,Odongk,Peang Lvea,Anlong Phe,True,True,True,True
4551,4551,5051409,Suosdei,961.0,050514,Peang Lvea,52.0,0505,Odongk,4.0,05,Kampong Speu,5051409,Kampong Speu,Odongk,Peang Lvea,Suosdei,True,True,True,True
4552,4552,5051410,Trapeang Rumchek,961.0,050514,Peang Lvea,52.0,0505,Odongk,4.0,05,Kampong Speu,5051410,Kampong Speu,Odongk,Peang Lvea,Trapeang Rumchek,True,True,True,True
4553,4553,5051411,Khvet,961.0,050514,Peang Lvea,52.0,0505,Odongk,4.0,05,Kampong Speu,5051411,Kampong Speu,Odongk,Peang Lvea,Khvet,True,True,True,True
4554,4554,5051412,Chvek,961.0,050514,Peang Lvea,52.0,0505,Odongk,4.0,05,Kampong Speu,5051412,Kampong Speu,Odongk,Peang Lvea,Chvek,True,True,True,True
4555,4555,5051413,Trapeang Skon,961.0,050514,Peang Lvea,52.0,0505,Odongk,4.0,05,Kampong Speu,5051413,Kampong Speu,Odongk,Peang Lvea,Trapeang Skon,True,True,True,True
4556,4556,5051414,Kandal,961.0,050514,Peang Lvea,52.0,0505,Odongk,4.0,05,Kampong Speu,5051414,Kampong Speu,Odongk,Peang Lvea,Kandal,True,True,True,True
4557,4557,5051415,Trapeang Andoung,961.0,050514,Peang Lvea,52.0,0505,Odongk,4.0,05,Kampong Speu,5051415,Kampong Speu,Odongk,Peang Lvea,Trapeang Andoung,True,True,True,True
4558,4558,5051416,Trapeang Pou,961.0,050514,Peang Lvea,52.0,0505,Odongk,4.0,05,Kampong Speu,5051416,Kampong Speu,Odongk,Peang Lvea,Trapeang Pou,True,True,True,True
4559,4559,5051417,Chen Thmei,961.0,050514,Peang Lvea,52.0,0505,Odongk,4.0,05,Kampong Speu,5051417,Kampong Speu,Odongk,Peang Lvea,Chen Thmei,True,True,True,True
4560,4560,5051418,Moat Ou,961.0,050514,Peang Lvea,52.0,0505,Odongk,4.0,05,Kampong Speu,5051418,Kampong Speu,Odongk,Peang Lvea,Moat Ou,True,True,True,True
4561,4561,5051501,Krabei Prey,963.0,050515,Phnum Touch,52.0,0505,Odongk,4.0,05,Kampong Speu,5051501,Kampong Speu,Odongk,Phnum Touch,Krabei Prey,True,True,True,True
4562,4562,5051502,Roung Damrei,963.0,050515,Phnum Touch,52.0,0505,Odongk,4.0,05,Kampong Speu,5051502,Kampong Speu,Odongk,Phnum Touch,Roung Damrei,True,True,True,True
4563,4563,5051503,Sdok Slat,963.0,050515,Phnum Touch,52.0,0505,Odongk,4.0,05,Kampong Speu,5051503,Kampong Speu,Odongk,Phnum Touch,Sdok Slat,True,True,True,True
4564,4564,5051504,Char Aok,963.0,050515,Phnum Touch,52.0,0505,Odongk,4.0,05,Kampong Speu,5051504,Kampong Speu,Odongk,Phnum Touch,Char Aok,True,True,True,True
4565,4565,5051505,Angk Ta Aek,963.0,050515,Phnum Touch,52.0,0505,Odongk,4.0,05,Kampong Speu,5051505,Kampong Speu,Odongk,Phnum Touch,Angk Ta Aek,True,True,True,True
4566,4566,5051506,Damnak Khla,963.0,050515,Phnum Touch,52.0,0505,Odongk,4.0,05,Kampong Speu,5051506,Kampong Speu,Odongk,Phnum Touch,Damnak Khla,True,True,True,True
4567,4567,5051507,Prey Kduoch,963.0,050515,Phnum Touch,52.0,0505,Odongk,4.0,05,Kampong Speu,5051507,Kampong Speu,Odongk,Phnum Touch,Prey Kduoch,True,True,True,True
4569,4569,5051509,Trapeang Tuk,963.0,050515,Phnum Touch,52.0,0505,Odongk,4.0,05,Kampong Speu,5051509,Kampong Speu,Odongk,Phnum Touch,Trapeang Tuk,True,True,True,True
4570,4570,5051510,Ponnor,963.0,050515,Phnum Touch,52.0,0505,Odongk,4.0,05,Kampong Speu,5051510,Kampong Speu,Odongk,Phnum Touch,Ponnor,True,True,True,True
4571,4571,5051511,Trapeang Sophi,963.0,050515,Phnum Touch,52.0,0505,Odongk,4.0,05,Kampong Speu,5051511,Kampong Speu,Odongk,Phnum Touch,Trapeang Sophi,True,True,True,True
4572,4572,5051512,Trapeang Kampaoh,963.0,050515,Phnum Touch,52.0,0505,Odongk,4.0,05,Kampong Speu,5051512,Kampong Speu,Odongk,Phnum Touch,Trapeang Kampaoh,True,True,True,True
4573,4573,5051513,Prey Preal,963.0,050515,Phnum Touch,52.0,0505,Odongk,4.0,05,Kampong Speu,5051513,Kampong Speu,Odongk,Phnum Touch,Prey Preal,True,True,True,True
4574,4574,5051514,Prey Roung,963.0,050515,Phnum Touch,52.0,0505,Odongk,4.0,05,Kampong Speu,5051514,Kampong Speu,Odongk,Phnum Touch,Prey Roung,True,True,True,True
4575,4575,5051515,Trapeang Kraloeng,963.0,050515,Phnum Touch,52.0,0505,Odongk,4.0,05,Kampong Speu,5051515,Kampong Speu,Odongk,Phnum Touch,Trapeang Kraloeng,True,True,True,True
4576,4576,5051516,Prey Ta Tru,963.0,050515,Phnum Touch,52.0,0505,Odongk,4.0,05,Kampong Speu,5051516,Kampong Speu,Odongk,Phnum Touch,Prey Ta Tru,True,True,True,True
4577,4577,5051517,Trapeang Pou,963.0,050515,Phnum Touch,52.0,0505,Odongk,4.0,05,Kampong Speu,5051517,Kampong Speu,Odongk,Phnum Touch,Trapeang Pou,True,True,True,True
4579,4579,5060101,Krang Chek,1158.0,050601,Chambak,53.0,0506,Phnum Sruoch,4.0,05,Kampong Speu,5060101,Kampong Speu,Phnum Sruoch,Chambak,Krang Chek,True,True,True,True
4580,4580,5060102,Beng,1158.0,050601,Chambak,53.0,0506,Phnum Sruoch,4.0,05,Kampong Speu,5060102,Kampong Speu,Phnum Sruoch,Chambak,Beng,True,True,True,True
4581,4581,5060103,Thmei,1158.0,050601,Chambak,53.0,0506,Phnum Sruoch,4.0,05,Kampong Speu,5060103,Kampong Speu,Phnum Sruoch,Chambak,Thmei,True,True,True,True
4582,4582,5060104,Chambak,1158.0,050601,Chambak,53.0,0506,Phnum Sruoch,4.0,05,Kampong Speu,5060104,Kampong Speu,Phnum Sruoch,Chambak,Chambak,True,True,True,True
4584,4584,5060202,Doung,1217.0,050602,Choam Sangkae,53.0,0506,Phnum Sruoch,4.0,05,Kampong Speu,5060202,Kampong Speu,Phnum Sruoch,Choam Sangkae,Doung,True,True,True,True
4585,4585,5060203,Ta Ney,1217.0,050602,Choam Sangkae,53.0,0506,Phnum Sruoch,4.0,05,Kampong Speu,5060203,Kampong Speu,Phnum Sruoch,Choam Sangkae,Ta Ney,True,True,True,True
4587,4587,5060205,Kbal Tuek Kraom,1217.0,050602,Choam Sangkae,53.0,0506,Phnum Sruoch,4.0,05,Kampong Speu,5060205,Kampong Speu,Phnum Sruoch,Choam Sangkae,Kbal Tuek Kraom,True,True,True,True
4588,4588,5060206,Thmei,1217.0,050602,Choam Sangkae,53.0,0506,Phnum Sruoch,4.0,05,Kampong Speu,5060206,Kampong Speu,Phnum Sruoch,Choam Sangkae,Thmei,True,True,True,True
4589,4589,5060207,Sala,1217.0,050602,Choam Sangkae,53.0,0506,Phnum Sruoch,4.0,05,Kampong Speu,5060207,Kampong Speu,Phnum Sruoch,Choam Sangkae,Sala,True,True,True,True
4590,4590,5060301,Peam Khvav,1225.0,050603,Dambouk Rung,53.0,0506,Phnum Sruoch,4.0,05,Kampong Speu,5060301,Kampong Speu,Phnum Sruoch,Dambouk Rung,Peam Khvav,True,True,True,True
4591,4591,5060302,Sambuor,1225.0,050603,Dambouk Rung,53.0,0506,Phnum Sruoch,4.0,05,Kampong Speu,5060302,Kampong Speu,Phnum Sruoch,Dambouk Rung,Sambuor,True,True,True,True
4592,4592,5060303,Damnak Trach,1225.0,050603,Dambouk Rung,53.0,0506,Phnum Sruoch,4.0,05,Kampong Speu,5060303,Kampong Speu,Phnum Sruoch,Dambouk Rung,Damnak Trach,True,True,True,True
4593,4593,5060304,Mean Chey,1225.0,050603,Dambouk Rung,53.0,0506,Phnum Sruoch,4.0,05,Kampong Speu,5060304,Kampong Speu,Phnum Sruoch,Dambouk Rung,Mean Chey,True,True,True,True
4594,4594,5060305,Dambouk Rung,1225.0,050603,Dambouk Rung,53.0,0506,Phnum Sruoch,4.0,05,Kampong Speu,5060305,Kampong Speu,Phnum Sruoch,Dambouk Rung,Dambouk Rung,True,True,True,True
