clust_no,area,region,mpi_0,mpi_0_SE,mpi_0_loCI,mpi_0_upCI,mpi_3,mpi_3_SE,mpi_3_loCI,mpi_3_upCI,tot_samp_ppl,pct_samp_ppl_mis
1,urban,Banteay Meanchay,0.13390313,0.03387142,0.060728382,0.20707789,0.03988604,0.031522,-0.028213095,0.107985176,84,7.142859697341919
2,rural,Banteay Meanchay,0.09953704,0.027918989,0.038087755,0.16098632,0.0,,,,53,9.433960914611816
3,urban,Banteay Meanchay,0.09191919,0.024514372,0.038959112,0.14487928,0.0,,,,55,0.0
4,urban,Banteay Meanchay,0.093474425,0.023473702,0.042762578,0.14418627,0.0,,,,69,8.695650100708008
5,rural,Banteay Meanchay,0.13023679,0.043984413,0.03589961,0.22457398,0.068306014,0.047889814,-0.034407422,0.17101945,61,0.0
6,rural,Banteay Meanchay,0.16481481,0.030069215,0.10032277,0.22930688,0.031481482,0.02665745,-0.02569306,0.08865602,60,0.0
7,rural,Banteay Meanchay,0.13434343,0.021979813,0.08536936,0.18331751,0.0060606063,0.0065784296,-0.008597048,0.02071826,60,8.33333134651184
8,rural,Banteay Meanchay,0.14480874,0.038828813,0.0609242,0.22869329,0.03187614,0.031815127,-0.036856264,0.10060854,61,0.0
9,rural,Banteay Meanchay,0.09562842,0.024559,0.04211895,0.14913788,0.0,,,,64,4.6875
10,rural,Banteay Meanchay,0.1388889,0.038582098,0.05613852,0.22163926,0.036036037,0.035614282,-0.040349003,0.11242107,74,0.0
11,rural,Banteay Meanchay,0.16750842,0.038923092,0.084026694,0.25099015,0.04040404,0.039501525,-0.044318307,0.12512639,66,0.0
12,rural,Banteay Meanchay,0.12542088,0.025828684,0.06914501,0.18169674,0.02020202,0.020597763,-0.02467665,0.065080695,66,0.0
13,rural,Banteay Meanchay,0.18910258,0.03567881,0.11057404,0.2676311,0.0491453,0.035407312,-0.028785672,0.12707627,52,0.0
14,rural,Banteay Meanchay,0.13984674,0.03155499,0.07109433,0.20859917,0.0,,,,63,7.9365074634552
15,rural,Banteay Meanchay,0.21937323,0.060225833,0.08815241,0.35059404,0.13817665,0.07195327,-0.018596055,0.29494935,39,0.0
16,urban,Banteay Meanchay,0.12328767,0.040331997,0.036784146,0.2097912,0.05936073,0.043699645,-0.034365684,0.15308714,73,0.0
17,urban,Banteay Meanchay,0.09210527,0.02650422,0.032148555,0.15206198,0.0,,,,38,0.0
18,urban,Banteay Meanchay,0.07692308,0.0218845,0.029240852,0.124605305,0.0,,,,52,0.0
19,rural,Banteay Meanchay,0.16931218,0.02841846,0.10791782,0.23070653,0.04761905,0.03404654,-0.025934026,0.12117212,63,0.0
20,rural,Banteay Meanchay,0.21895425,0.04191409,0.12840436,0.30950415,0.14270152,0.05583142,0.022085078,0.26331797,51,0.0
21,rural,Banteay Meanchay,0.10808081,0.021317335,0.062359676,0.15380195,0.0,,,,55,0.0
22,rural,Banteay Meanchay,0.10826211,0.028663943,0.04439487,0.17212935,0.025641026,0.026148489,-0.032621436,0.08390349,39,0.0
23,rural,Banteay Meanchay,0.18,0.053836424,0.06270052,0.2972995,0.094444446,0.062323928,-0.041347723,0.23023662,54,7.407408952713013
24,rural,Banteay Meanchay,0.10873016,0.025501372,0.053637795,0.16382253,0.0,,,,70,0.0
25,urban,Banteay Meanchay,0.18217054,0.034930613,0.10606328,0.2582778,0.058139537,0.03673316,-0.021895148,0.13817422,43,0.0
26,rural,Banteay Meanchay,0.18055557,0.04732884,0.077434875,0.28367624,0.07828283,0.047767565,-0.025793752,0.18235941,44,0.0
27,rural,Banteay Meanchay,0.2846004,0.032454863,0.21316773,0.3560331,0.17153996,0.06131544,0.03658559,0.30649433,57,0.0
28,urban,Banteay Meanchay,0.07683215,0.0313624,0.008499352,0.14516495,0.0,,,,52,9.61538553237915
29,urban,Banteay Meanchay,0.0625,0.028996464,-0.0030945567,0.12809455,0.0,,,,40,0.0
30,urban,Banteay Meanchay,0.19739953,0.057016056,0.07317222,0.32162684,0.13120568,0.06557086,-0.011660966,0.27407232,47,0.0
31,rural,Battambang & Pailin,0.22067901,0.041453943,0.13176915,0.30958888,0.09645062,0.0516304,-0.0142855765,0.20718682,72,0.0
32,rural,Battambang & Pailin,0.34876546,0.059464265,0.22122729,0.4763036,0.22736627,0.08547256,0.04404586,0.41068667,54,0.0
33,rural,Battambang & Pailin,0.16481481,0.033190228,0.09311169,0.23651795,0.05,0.03417353,-0.023827419,0.12382742,65,7.692307233810425
34,rural,Battambang & Pailin,0.27616748,0.058406193,0.15089865,0.4014363,0.226248,0.06825923,0.079846494,0.3726495,69,0.0
35,rural,Battambang & Pailin,0.17910448,0.030619798,0.11343154,0.24477741,0.059701495,0.03639893,-0.018366445,0.13776943,67,0.0
36,rural,Battambang & Pailin,0.11666667,0.025703032,0.061138645,0.17219469,0.006666667,0.007068892,-0.008604745,0.02193808,56,10.71428656578064
37,urban,Battambang & Pailin,0.16575593,0.037786525,0.0841231,0.24738875,0.05737705,0.054066516,-0.05942656,0.17418066,63,3.17460298538208
38,urban,Battambang & Pailin,0.042270534,0.0119713005,0.016594646,0.06794642,0.0,,,,46,0.0
39,urban,Battambang & Pailin,0.03673835,0.014173413,0.0058571384,0.06761956,0.0,,,,76,18.421053886413574
40,urban,Battambang & Pailin,0.11419753,0.029083746,0.050829496,0.17756557,0.0,,,,62,12.903225421905518
41,rural,Battambang & Pailin,0.12688614,0.026704753,0.069194034,0.18457825,0.016460907,0.016934546,-0.020123957,0.05304577,82,1.2195110321044922
42,rural,Battambang & Pailin,0.23055556,0.034396827,0.15484865,0.30626246,0.10370371,0.053140003,-0.013256656,0.22066407,60,0.0
43,rural,Battambang & Pailin,0.23222223,0.02877669,0.16952321,0.29492125,0.064444445,0.04553813,-0.034774624,0.1636635,56,10.71428656578064
44,urban,Battambang & Pailin,0.026936026,0.009921862,0.0056557492,0.048216306,0.0,,,,66,0.0
45,rural,Battambang & Pailin,0.1506734,0.027190309,0.09235599,0.20899081,0.04040404,0.029586516,-0.023052726,0.10386081,66,0.0
46,rural,Battambang & Pailin,0.07996633,0.021000082,0.034925636,0.12500703,0.0,,,,66,0.0
47,rural,Battambang & Pailin,0.15254238,0.020281823,0.10872616,0.19635859,0.011299435,0.011794832,-0.014181749,0.03678062,63,6.34920597076416
48,rural,Battambang & Pailin,0.11965812,0.031156858,0.05234782,0.18696842,0.025641026,0.025663191,-0.02980093,0.081082985,68,4.411762952804565
49,rural,Battambang & Pailin,0.215847,0.04227518,0.12451702,0.30717698,0.10564663,0.05437968,-0.011833526,0.22312678,64,4.6875
50,urban,Battambang & Pailin,0.12337662,0.026494758,0.06613818,0.18061507,0.021645023,0.021857267,-0.025574733,0.06886478,79,2.5316476821899414
51,rural,Battambang & Pailin,0.200313,0.022584248,0.1518746,0.24875139,0.0046948357,0.0049800724,-0.0059863566,0.015376029,71,0.0
52,rural,Battambang & Pailin,0.11657559,0.021481682,0.07050197,0.16264921,0.011839709,0.009115262,-0.0077105844,0.031390004,61,0.0
53,rural,Battambang & Pailin,0.10606061,0.018783972,0.065772995,0.14634822,0.005050505,0.0053745257,-0.0064767064,0.016577717,66,0.0
54,rural,Battambang & Pailin,0.1001462,0.029455924,0.036510542,0.16378185,0.020467836,0.02096286,-0.024819672,0.065755345,76,0.0
55,rural,Battambang & Pailin,0.2638889,0.07720462,0.09830146,0.42947635,0.1519608,0.09616522,-0.05429308,0.35821468,68,0.0
56,rural,Battambang & Pailin,0.19212963,0.033960417,0.11929178,0.26496747,0.055555556,0.040272363,-0.030820068,0.14193118,48,0.0
57,urban,Battambang & Pailin,0.039351854,0.017830575,0.0011090739,0.07759463,0.0,,,,72,0.0
58,rural,Battambang & Pailin,0.1399177,0.040372364,0.051058725,0.22877668,0.041152265,0.04115996,-0.049440198,0.13174473,65,16.923075914382935
59,rural,Battambang & Pailin,0.14444445,0.020613033,0.10023389,0.188655,0.0,,,,60,0.0
60,rural,Battambang & Pailin,0.15017362,0.031550255,0.08250505,0.21784218,0.020833334,0.02103688,-0.024286287,0.06595296,64,0.0
61,rural,Kampong Cham,0.2015066,0.03463756,0.12721641,0.27579677,0.07909605,0.042885788,-0.012884819,0.17107691,59,0.0
62,rural,Kampong Cham,0.24193549,0.05098145,0.13259116,0.35127982,0.121863805,0.06269579,-0.012605284,0.2563329,62,0.0
63,rural,Kampong Cham,0.18,0.025977194,0.123879686,0.23612033,0.013333334,0.010649331,-0.009673147,0.036339816,80,6.25
64,rural,Kampong Cham,0.20875421,0.0374219,0.12849222,0.28901622,0.09427609,0.044642836,-0.0014732662,0.19002546,66,0.0
65,rural,Kampong Cham,0.26699835,0.04363727,0.1734057,0.360591,0.16500829,0.05929738,0.03782806,0.29218853,67,0.0
66,rural,Kampong Cham,0.17149758,0.038727548,0.08843526,0.2545599,0.06199678,0.041424915,-0.026850829,0.1508444,69,0.0
67,rural,Kampong Cham,0.27864584,0.038771205,0.19548987,0.3618018,0.1779514,0.05819954,0.0531258,0.302777,64,0.0
68,urban,Kampong Cham,0.21957673,0.0427493,0.12722248,0.31193098,0.109126985,0.05877445,-0.017847493,0.23610146,84,0.0
69,rural,Kampong Cham,0.23717949,0.041998386,0.1464475,0.3279115,0.14102565,0.05770405,0.016363623,0.26568767,52,0.0
70,urban,Kampong Cham,0.16269842,0.03725847,0.08278695,0.24260987,0.05793651,0.041038,-0.030081242,0.14595427,70,0.0
71,urban,Kampong Cham,0.10699589,0.025390172,0.052539382,0.1614524,0.0,,,,54,0.0
72,urban,Kampong Cham,0.09803922,0.045217957,-0.0027126728,0.1987911,0.043572985,0.043475714,-0.05329694,0.14044291,51,0.0
73,rural,Kampong Cham,0.1875,0.03398878,0.11344481,0.2615552,0.041666668,0.040994953,-0.04765366,0.13098699,69,7.24637508392334
74,rural,Kampong Cham,0.15065913,0.030537631,0.08468659,0.21663168,0.025423728,0.026090017,-0.030940326,0.08178778,59,0.0
75,rural,Kampong Cham,0.20754717,0.047606684,0.10382111,0.31127322,0.08071279,0.0550816,-0.039299704,0.20072529,58,8.620691299438477
76,rural,Kampong Cham,0.15555556,0.032110717,0.08668492,0.2244262,0.06349207,0.03705692,-0.015987126,0.14297126,70,0.0
77,rural,Kampong Cham,0.2857143,0.05071656,0.17693809,0.39449048,0.20811288,0.06809301,0.062067896,0.35415787,63,0.0
78,rural,Kampong Cham,0.2004831,0.041537564,0.111393884,0.2895723,0.08091787,0.046359103,-0.01851251,0.18034826,46,0.0
79,rural,Kampong Cham,0.19341564,0.033940822,0.12061982,0.26621145,0.057613168,0.040668625,-0.029612355,0.14483869,54,0.0
80,rural,Kampong Cham,0.32098767,0.03380202,0.24658991,0.3953854,0.27469137,0.05674948,0.14978659,0.39959612,54,0.0
81,rural,Kampong Cham,0.1624738,0.030938812,0.09563456,0.22931303,0.012578617,0.013069702,-0.015656758,0.04081399,57,7.01754093170166
82,rural,Kampong Cham,0.15114379,0.028617319,0.08976575,0.21252184,0.0,,,,68,0.0
83,rural,Kampong Cham,0.1331237,0.03552658,0.056926753,0.20932063,0.03668763,0.035782743,-0.04005872,0.11343399,53,0.0
84,rural,Kampong Cham,0.22145063,0.040151108,0.13533506,0.3075662,0.11805556,0.053250626,0.0038443252,0.23226678,72,0.0
85,rural,Kampong Cham,0.15192744,0.03148341,0.083911665,0.21994321,0.034013607,0.033105176,-0.03750578,0.10553299,52,5.769228935241699
86,urban,Kampong Cham,0.16872428,0.029526522,0.105396196,0.23205237,0.030864198,0.030224778,-0.0339615,0.0956899,54,0.0
87,rural,Kampong Cham,0.1713948,0.018998435,0.13035119,0.21243842,0.0,,,,51,7.843136787414551
